{ Red  Green  Blue }
 0             162           253 
 1             166           255 
 1             170           255 
 0             170           255 
 0             171           253 
 0             174           253 
 2             177           255 
 1             178           254 
 0             179           254 
 0             181           254 
 1             185           255 
 0             186           255 
 0             187           253 
 3             192           255 
 1             193           255 
 0             194           255 
 0             196           254 
 1             197           255 
 1             202           255 
 1             202           254 
 0             203           254 
 0             205           254 
 2             210           255 
 0             211           255 
 0             212           254 
 0             216           255 
 1             219           255 
 0             220           254 
 0             223           254 
 2             227           255 
 0             227           254 
 1             226           254 
 0             228           253 
 2             234           255 
 0             235           255 
 0             236           254 
 1             243           255 
 1             245           255 
 0             244           255 
 0             245           254 
 1             250           255 
 1             253           255 
 0             252           255 
 0             252           253 
 1             253           254 
 3             255           254 
 5             255           254 
 6             255           255 
 8             254           253 
 11            255           255 
 13            255           255 
 15            255           255 
 15            255           254 
 17            255           253 
 20            254           251 
 22            255           251 
 21            254           248 
 24            255           247 
 29            255           243 
 30            255           241 
 29            255           241 
 30            255           239 
 37            254           235 
 39            255           234 
 38            255           232 
 39            255           231 
 43            255           228 
 45            255           226 
 46            255           224 
 47            255           223 
 50            255           222 
 51            255           218 
 55            255           218 
 55            255           214 
 57            253           213 
 59            255           211 
 62            255           210 
 63            255           206 
 64            254           206 
 67            255           204 
 71            255           201 
 71            255           199 
 73            255           198 
 75            254           196 
 77            255           193 
 79            255           191 
 80            254           191 
 82            255           191 
 85            254           185 
 88            255           185 
 87            254           184 
 89            255           183 
 93            255           179 
 94            255           177 
 96            255           175 
 99            255           171 
 102           255           170 
 103           255           168 
 104           254           165 
 106           255           165 
 108           255           162 
 111           255           160 
 111           255           157 
 114           254           157 
 116           255           154 
 119           255           153 
 120           255           152 
 122           255           150 
 123           254           148 
 127           255           146 
 128           254           144 
 128           255           142 
 131           255           141 
 134           255           137 
 136           255           135 
 137           255           133 
 144           254           129 
 146           255           126 
 145           254           125 
 147           254           122 
 149           255           121 
 152           255           119 
 153           255           119 
 154           255           115 
 156           254           115 
 158           255           113 
 161           254           111 
 161           255           109 
 164           254           107 
 165           255           106 
 169           255           104 
 169           255           102 
 171           254           100 
 173           254           97 
 175           255           94 
 177           255           91 
 178           254           93 
 180           255           92 
 183           255           87 
 184           255           86 
 187           254           86 
 188           254           82 
 192           255           80 
 195           255           77 
 194           255           76 
 195           254           74 
 200           254           70 
 203           255           69 
 201           255           71 
 203           255           69 
 205           255           65 
 208           255           61 
 209           255           61 
 211           255           58 
 214           255           57 
 217           255           54 
 218           255           54 
 220           255           51 
 221           254           49 
 223           255           47 
 225           255           47 
 227           255           44 
 229           255           44 
 230           255           40 
 234           255           38 
 235           255           36 
 235           255           34 
 237           255           33 
 242           254           32 
 244           255           29 
 242           255           28 
 244           255           26 
 249           255           23 
 251           255           21 
 249           255           20 
 251           255           18 
 252           255           16 
 254           255           13 
 255           254           13 
 255           255           9 
 255           255           5 
 254           255           4 
 254           255           3 
 255           254           3 
 253           252           1 
 255           250           0 
 255           249           3 
 254           246           0 
 254           244           0 
 253           243           0 
 255           241           2 
 255           239           1 
 254           234           0 
 255           233           0 
 255           232           0 
 254           227           0 
 254           225           0 
 255           225           2 
 255           224           1 
 255           221           0 
 253           219           0 
 255           217           0 
 255           216           0 
 255           216           4 
 252           211           0 
 254           210           1 
 255           209           1 
 255           208           2 
 252           204           0 
 254           201           1 
 255           200           1 
 254           196           0 
 253           193           0 
 255           192           1 
 255           192           0 
 255           190           0 
 254           184           0 
 255           183           0 
 254           184           0 
 255           183           1 
 254           177           0 
 255           175           0 
 255           176           1 
 255           173           0 
 255           171           2 
 255           168           0 
 255           167           0 
 255           165           2 
 254           161           0 
 254           160           0 
 255           158           3 
 252           153           0 
 255           151           0 
 255           150           2 
 254           146           0 
 254           143           1 
 255           141           2 
 255           140           1 
 253           135           0 
 254           136           0 
 255           134           1 
 255           135           2 
 253           128           0 
 254           126           0 
 255           127           0 
 255           122           1 
 254           120           0 
 255           119           1 
 255           115           0 
 253           112           0 
 255           110           1 
 255           109           3 
 252           104           0 
 254           102           1 
 255           101           1 
 253           97            0 
 255           95            1 
 254           94            0 
 255           94            1 
 254           91            0 
 255           87            0 
 255           86            1 
 255           87            0 
 255           85            0 
 255           78            0 
 255           76            1 
 254           77            1 
 255           76            1 
 254           71            1 
 254           70            0 
 255           69            0 
 255           67            3 
 254           62            0 
 254           60            0 
 255           61            0 
 255           59            4 
 253           54            0 
 254           53            1 
 255           53            3 
 254           48            0 
 254           46            0 
 255           44            0 
 255           44            2 
 254           41            0 
 254           36            0 
 255           35            1 
 255           33            0 
 254           29            1 
 255           27            0 
 255           28            1 
 254           22            0 
 253           21            0 
 255           20            1 
 255           16            1 
 253           13            0 
 254           12            1 
 255           11            1 
 255           9             2 
 253           4             0 
 255           1             0 
 255           3             0 
 250           1             0 
 250           0             1 
 249           1             1 
 246           1             0 
 244           0             0 
 242           0             0 
 241           1             0 
 238           0             0 
 235           0             1 
 234           0             1 
 234           0             0 
 233           1             0 
 229           1             2 
 225           0             0 
 226           0             1 
 225           1             1 
 222           0             0 
 218           0             0 
 215           1             0 
 214           0             2 
 210           0             1 
 209           0             0 
 209           1             1 
 207           1             3 
 203           0             0 
 200           0             0 
 200           0             2 
 195           0             0 
 194           0             0 
 193           1             0 
 193           0             1 
 190           0             0 
 185           0             0 
 184           0             0 
 183           1             0 
 178           0             0 
 176           0             0 
 178           0             2 
 176           0             2 
 170           0             0 
 168           0             0 
 169           1             1 
 166           0             0 
 164           0             1 
 162           0             0 
 160           0             0 
 157           1             2 
 154           0             0 
 153           0             2 
 150           0             1 
 151           1             2 
 145           0             0 
 144           0             0 
 143           1             0 
 140           0             0 
 139           0             0 
 138           0             0 
 139           1             1 
 136           0             0 
 133           0             0 
 132           0             0 
 131           1             1 
 130           0             0 
 129           1             0 
 128           0             0 
 126           0             1 
 124           0             0 
 123           0             0 
 123           1             0 
 121           1             0 
 120           0             1 
 116           0             0 
 115           0             0 
 115           1             1 
 116           0             1 
 114           0             0 
 112           0             0 
 110           0             0 
 110           0             1 
 109           1             1 
 105           0             0 
 104           0             0 
 105           1             2 
 103           0             1 
 102           0             0 
 100           0             0 
 102           0             2 
 100           0             2 
 95            1             1 
 92            1             0 
 94            0             0 
 92            1             0 
 91            0             0 
 90            0             0 
 89            1             0 
 86            0             1 
 84            0             0 
 78            2             2 
 70            6             7 
 67            8             10 
